url_path,views_total,views_unique
/nucleuscloud/neosync,4033,3354
/nucleuscloud/neosync/stargazers,85,3
/nucleuscloud/neosync/pulls,80,9
/nucleuscloud/neosync/issues,75,29
/nucleuscloud/neosync/blob/main/compose.yml,37,16
/nucleuscloud/neosync/releases,30,8
/nucleuscloud/neosync/tree/main,26,16
/nucleuscloud/neosync/pull/3386,21,3
/nucleuscloud/neosync/tree/main/backend,15,10
/nucleuscloud/neosync/pull/3382,15,2
