url_path,views_total,views_unique
/nucleuscloud/neosync,435,239
/nucleuscloud/neosync/pulls,41,17
/nucleuscloud/neosync/blob/main/compose.yml,39,19
/nucleuscloud/neosync/issues,31,14
/nucleuscloud/neosync/tree/main/backend,25,14
/nucleuscloud/neosync/tree/main,21,9
/nucleuscloud/neosync/tree/main/compose,20,5
/nucleuscloud/neosync/releases,15,10
/nucleuscloud/neosync/commits/main,12,5
/nucleuscloud/neosync/tree/main/scripts,12,1
