url_path,views_total,views_unique
/nucleuscloud/neosync,7920,6570
/nucleuscloud/neosync/pulls,104,16
/nucleuscloud/neosync/issues,95,52
/nucleuscloud/neosync/tree/main/backend,44,32
/nucleuscloud/neosync/tree/main,30,14
/nucleuscloud/neosync/blob/main/compose.yml,21,14
/nucleuscloud/neosync/pull/2944,17,4
/nucleuscloud/neosync/tree/main/charts/neosync,16,11
/nucleuscloud/neosync/blob/main/LICENSE.md,15,14
/nucleuscloud/neosync/issues/2943,14,6
