url_path,views_total,views_unique
/nucleuscloud/neosync,4313,3653
/nucleuscloud/neosync/stargazers,164,6
/nucleuscloud/neosync/pulls,99,11
/nucleuscloud/neosync/issues,90,42
/nucleuscloud/neosync/blob/main/compose.yml,28,12
/nucleuscloud/neosync/tree/main,22,13
/nucleuscloud/neosync/releases,21,5
/nucleuscloud/neosync/pull/3386,21,3
/nucleuscloud/neosync/tree/main/backend,16,12
/nucleuscloud/neosync/blob/main/LICENSE.md,15,10
