url_path,views_total,views_unique
/nucleuscloud/neosync,4871,4134
/nucleuscloud/neosync/issues,112,73
/nucleuscloud/neosync/pulls,86,9
/nucleuscloud/neosync/stargazers,82,4
/nucleuscloud/neosync/tree/main/backend,24,18
/nucleuscloud/neosync/blob/main/compose.yml,19,11
/nucleuscloud/neosync/pull/1083,18,16
/nucleuscloud/neosync/milestones,13,13
/nucleuscloud/neosync/pull/3331,13,2
/nucleuscloud/neosync/tree/main,12,9
