url_path,views_total,views_unique
/nucleuscloud/neosync,4291,3629
/nucleuscloud/neosync/pulls,89,10
/nucleuscloud/neosync/stargazers,84,4
/nucleuscloud/neosync/issues,76,29
/nucleuscloud/neosync/blob/main/compose.yml,34,16
/nucleuscloud/neosync/tree/main,27,17
/nucleuscloud/neosync/releases,22,6
/nucleuscloud/neosync/pull/3386,21,3
/nucleuscloud/neosync/tree/main/backend,16,11
/nucleuscloud/neosync/pull/3382,15,2
